p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene
1.1619788652968268e-6	0.307104339482255	0.182	0.005	0.022445945740938802	Ampd1
1.1619788652968268e-6	0.5562203407791411	0.182	0.005	0.022445945740938802	Nr4a3
1.1619788652968268e-6	0.39867427961555446	0.182	0.005	0.022445945740938802	Cyp26b1
1.1619788652968268e-6	0.444325326259297	0.182	0.005	0.022445945740938802	Clec4a3
1.1619788652968268e-6	0.30142219234387513	0.182	0.005	0.022445945740938802	P2ry2
1.1619788652968268e-6	0.3576704228102905	0.182	0.005	0.022445945740938802	Zglp1
1.165627553286465e-6	-1.4584748451495333	1	1	0.022516427446834644	Calm1
1.1668274895577319e-6	1.5847902045164601	1	0.623	0.022539606615786707	Galk1
1.1827163387751945e-6	0.7322095637468782	0.545	0.072	0.02284653151612043	Fscn1
1.1872618771970372e-6	1.0894153481649902	0.818	0.164	0.022934337681815166	Efcab8
1.1934045183219612e-6	-5.006179822298165	0.091	0.879	0.023052995080425326	Nnat
1.1966466115956565e-6	-3.1130102275843172	0.273	0.908	0.0231156225961933	Lrp11
1.2152517071788011e-6	1.4042771147235924	0.818	0.203	0.023475017227572902	Gpm6b
1.2233834132738429e-6	-3.9544224650104294	0.091	0.879	0.02363209739421082	Stmn3
1.23503426954637e-6	1.0268442814201038	0.364	0.034	0.02385715698482723	Rgma
1.2554716458047461e-6	-1.2058024545282608	1	1	0.02425194578201028	Rtraf
1.2554716458047461e-6	0.9321475751200543	1	1	0.02425194578201028	Cct8
1.292361016478436e-6	-3.918049521130736	0	0.865	0.024964537755313945	Unc79
1.2923701865764931e-6	-5.700673713091065	0	0.865	0.024964714894098117	Fam155a
1.2978055555024161e-6	1.2398731125231834	1	0.884	0.025069709915640174	Kpnb1
1.3190295365269807e-6	-1.425158172086378	1	0.995	0.025479693557091686	Atp6v0b
1.340645795930059e-6	1.574029840563848	1	0.783	0.02589725483998095	Polr2h
1.349242114343572e-6	1.1852157397504641	1	0.942	0.02606330992277478	Phf5a
1.3519199566374259e-6	0.8608431615886638	1	0.986	0.026115037802365154	Hnrnpf
1.3688538021171369e-6	1.5324666081122502	0.636	0.121	0.026442148895496734	Fjx1
1.3782919771524175e-6	-3.7876464881978444	0.091	0.874	0.026624466122653248	Dnajc6
1.406606242042438e-6	1.2039696173185117	0.364	0.034	0.027171412777533776	Irgm1
1.486165109396302e-6	1.4957262475780895	1	0.43	0.028708251418208364	Bcat1
1.5286031421155849e-6	1.0278533170709987	1	0.976	0.029528026896246753	Nasp
1.5327784919796086e-6	1.444826639214662	1	0.696	0.0296086821295701	Cnn3
1.5657537760766168e-6	1.1611769247328758	1	0.831	0.030245665692472008	Psmc1
1.6159806818855907e-6	1.4015835549131233	1	0.715	0.031215898831983956	Eftud2
1.6390259607658036e-6	-3.6180341600386616	0.636	0.947	0.03166106448411303	Cdh13
1.6758008991346146e-6	-5.137813566734066	0	0.855	0.03237144596858335	Grm5
1.6758125563429494e-6	-6.757794734057747	0	0.855	0.03237167115087675	Epcam
1.6758125563429494e-6	-3.650743612594724	0	0.855	0.03237167115087675	Crmp1
1.686115300476583e-6	-1.4497439718590546	1	1	0.03257068925930615	Aopep
1.686115300476583e-6	-1.2321481842461117	1	1	0.03257068925930615	Foxp1
1.7277587367595e-6	-1.9377954771027128	0.818	0.995	0.03337511551798326	Grcc10
1.7351596456094419e-6	1.2957928446783815	1	0.874	0.03351807887423759	Dst
1.7369061381203764e-6	0.5239161641117223	0.545	0.072	0.03355181587007131	Hopx
1.805726941673369e-6	-3.0088691102372	0.818	0.932	0.03488122733230447	Btg2
1.8065968471538867e-6	0.6626057745024481	0.455	0.053	0.03489803129647163	Il11ra1
1.8096511323026345e-6	1.1497364397932466	1	0.937	0.03495703092268999	Eif5b
1.8141802192004186e-6	-1.56967408251725	1	0.995	0.03504451929429449	Mpc2
1.8210346598207178e-6	0.8701737313157443	0.364	0.034	0.035176926523756806	Cavin1
1.8471068722577833e-6	1.4330478259409507	1	0.609	0.0356805634514036	Nudt19
1.9058004046668741e-6	-4.417245804092434	0	0.85	0.03681434641695001	Xkr4
1.9171891901767267e-6	1.2781997915813224	1	0.879	0.03703434358664383	Dph3
1.9287225692345937e-6	1.3947206041036182	1	0.623	0.037257133869904646	Bop1
1.9416878133876854e-6	0.8772572034852626	0.364	0.034	0.03750758349120992	Foxd2os
1.9416878133876854e-6	0.7074433382094734	0.364	0.034	0.03750758349120992	2200002D01Rik
1.9425246068001625e-6	1.2128309174068532	1	0.923	0.03752374782955874	Gtpbp4
1.9463159465122312e-6	1.689413300461315	1	0.527	0.037596985138776774	Odc1
1.9633406190651673e-6	1.3839565189191552	0.727	0.164	0.037925850738481835	Fstl1
1.9994040854269094e-6	-2.706149185313169	1	0.981	0.03862248871819161	Tmem158
2.0042260008516663e-6	2.2387991978562383	0.818	0.227	0.03871563365845164	Ltbp1
2.0117892393754643e-6	0.7417367597456241	0.455	0.053	0.03886173273701584	Gm13889
2.0127050776069642e-6	-2.8499950657083906	0.364	0.913	0.03887942398413373	0610040J01Rik
2.070000882512831e-6	0.7917942739342596	0.364	0.034	0.03998620704750036	St3gal1
2.0704209238922e-6	1.2876085702298132	1	0.816	0.03999432098682563	Ruvbl1
2.0915352661344627e-6	1.8399028710834306	0.909	0.377	0.040402186735919415	Aldh2
2.0965650443961973e-6	1.0991855444539667	1	0.952	0.040499346962601344	Dcun1d5
2.099898476718338e-6	1.3215233589422677	1	0.43	0.040563738874768135	Gusb
2.138063860157192e-6	1.2106054865731966	0.818	0.184	0.04130097958665648	Trib2
2.1654530859056673e-6	-3.566174736675769	0	0.845	0.04183005726043978	Rundc3a
2.1654678526420752e-6	-5.510707959512487	0	0.845	0.041830342509486966	A230057D06Rik
2.1673532872905186e-6	1.1191340281265771	1	0.841	0.04186676345059095	P4hb
2.2205095597656693e-6	-3.776024047042891	0.182	0.87	0.04289358316599343	Frmd5
2.2543913080466857e-6	0.9722314971438759	1	0.952	0.04354807689753783	Ak2
2.2569166981782053e-6	-1.3415022680794437	1	0.995	0.04359685985870839	Atp6v1f
2.2699534694436292e-6	-3.2663990288595492	0.091	0.86	0.04384869116924259	Shtn1
2.2714427500687154e-6	1.436840554432803	1	0.671	0.04387745960307737	Pdha1
2.283570618810012e-6	1.4163398105602452	1	0.565	0.044111733643553	Fasn
2.297039485062276e-6	1.1086623283474957	1	0.913	0.04437191173294799	Ostc
2.362079656223874e-6	0.719745806149759	0.455	0.053	0.04562829271927657	Kif7
2.3684995376825715e-6	-1.733930879271664	1	0.99	0.04575230556941423	Eid1
2.389815393448422e-6	1.5826463279500627	1	0.406	0.04616406395524317	Mcm10
2.4436210902776395e-6	1.6655873101997771	1	0.338	0.04720342860089316	Ier5
2.4543194129920133e-6	-1.8297760923797421	0.909	0.966	0.04741008810076672	Chd6
2.4602908578651867e-6	1.4026232208552831	1	0.314	0.047525438501381814	Prkci
2.496625758129768e-6	-3.0690394483255594	0.455	0.903	0.04822731976979273	Klf12
2.5056685324181605e-6	0.6444705251664855	0.364	0.034	0.04840199904072161	Boc
