p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene
2.9144962223979523e-10	-1.1800966092396559	0.518	0.9	5.629932352806124e-6	Sdad1
2.947000134655354e-10	-2.0876528104598298	0.196	0.66	5.692720160113747e-6	Rgs7bp
2.9769287256815483e-10	-1.6995464498507507	0.458	0.9	5.750533219399047e-6	Mllt11
3.062180639575867e-10	1.4626700312550958	0.982	0.66	5.915214341468702e-6	Fgf14
3.1187098434735126e-10	-1.422106760352838	0.851	0.96	6.024411804637784e-6	Sox4
3.209844667907033e-10	1.685459953451521	0.833	0.64	6.200456944996016e-6	Ets2
3.596579660778806e-10	1.811209769048133	0.673	0.18	6.94751293072642e-6	Cyb561
3.620554601822818e-10	-0.8775228636571228	0.81	0.98	6.993825324341137e-6	Nars
3.7182502351710676e-10	-1.4160190814324842	0.196	0.66	7.182543979279951e-6	Map1a
3.816208061652974e-10	2.3804398528316684	0.554	0.04	7.37176911269505e-6	Hebp2
3.9122060929357897e-10	-1.3060796881827104	0.042	0.36	7.557208509724065e-6	Lrrc4b
4.167970985841683e-10	2.111274487551534	0.607	0.1	8.051269553350379e-6	Dnaja4
4.1769794718397546e-10	-1.3411030151735837	0.333	0.78	8.068671245752854e-6	Trps1
4.278019280091068e-10	-1.873555811563243	0.429	0.78	8.263849843351916e-6	Tubb3
4.844314748730434e-10	2.594964335680757	0.512	0	9.357762800122579e-6	Slc40a1
4.972793955029257e-10	2.872396968503478	0.565	0.08	9.605946082930016e-6	Ccdc33
5.081833901410134e-10	1.6647542674421512	0.78	0.42	9.816578547353956e-6	Ndufaf3
5.381723366400352e-10	-1.040005533194391	0.054	0.4	1.0395875026875559e-5	Zbtb16
5.666288447614733e-10	1.2837915884670512	0.976	0.7	1.094556939425738e-5	Pkib
6.225581709001956e-10	-1.4576691751413047	0.232	0.72	1.2025956187279079e-5	Gm4258
6.248520037116886e-10	2.0588765004430867	0.577	0.06	1.207026615569869e-5	Galnt12
6.396568451561593e-10	-1.5517407957345382	0.113	0.5	1.235625127788153e-5	Hrk
6.475552733927859e-10	-1.3998950312422282	0.268	0.72	1.2508825216128445e-5	Ier5
6.566987415883612e-10	-1.7912739426825357	0.077	0.44	1.2685449591262373e-5	Lin7a
6.615724696428389e-10	-4.021441780314095	0.101	0.46	1.277959539609072e-5	Nrxn3
6.644760973516686e-10	2.3066816347708445	0.524	0.02	1.2835684772542182e-5	Cgn
6.748507311626731e-10	2.3312948098784276	0.506	0	1.3036091573869356e-5	Tmprss4
6.796279943220874e-10	-1.0906939938310296	0.899	1	1.3128373966319761e-5	Srm
6.838516262807452e-10	-1.3313396373023796	0.042	0.36	1.3209961864865155e-5	Asphd2
6.872790359192495e-10	2.160271436223657	0.649	0.2	1.3276169136852142e-5	Nfatc2
6.959098381719764e-10	2.384535065594979	0.56	0.06	1.3442890343968068e-5	Ptk2b
7.084292591200819e-10	-1.448993660397739	0.077	0.44	1.3684727998422621e-5	Atp1a3
7.199505816571931e-10	0.8085784755580165	0.988	1	1.3907285385871999e-5	Cox17
7.382663877453018e-10	-1.1173697788143597	0.304	0.8	1.4261091812075996e-5	Lrrn3
7.41284223851598e-10	2.2658466489077416	0.536	0.04	1.4319387352141318e-5	Plek2
7.481535595611717e-10	1.6141890755751658	0.839	0.64	1.4452082310043153e-5	Spryd7
7.798851394761678e-10	1.051278871363682	0.976	0.94	1.5065041239261133e-5	Gstm5
7.834332320950661e-10	-1.1326185671598525	0.048	0.38	1.5133579744380392e-5	Adamts10
8.587504603184239e-10	1.8888752235010724	0.768	0.46	1.6588482641970997e-5	Mrtfb
8.992152934457931e-10	-1.1533659031577803	0.333	0.82	1.7370141823492388e-5	Snx10
9.374468436213581e-10	2.2521742620257945	0.5	0	1.8108660678233774e-5	Ildr1
9.374468436213581e-10	2.1641731802312805	0.5	0	1.8108660678233774e-5	Prom2
9.618967350099954e-10	-2.221321003631426	0.054	0.38	1.8580959230188083e-5	Epha5
9.684573613346226e-10	-1.5438897868060533	0.036	0.34	1.8707690848900905e-5	Ptpro
9.688992296532375e-10	0.9358055633179336	0.982	0.94	1.8716226419211588e-5	Hspa4l
9.741531453079563e-10	-1.176632070624093	0.649	0.94	1.881771630791379e-5	Nr2f2
9.78960699485385e-10	2.162769384968203	0.643	0.16	1.891058383195918e-5	Ckmt1
1.00029640549351e-9	-0.9825783900888831	0.03	0.32	1.932272566491813e-5	Samd14
1.0026083920440365e-9	1.3049620525906351	0.869	0.72	1.9367386309114654e-5	Kcnq1
1.0712079237272369e-9	-1.5414932930759182	0.167	0.56	2.0692523462639033e-5	Zfp503
1.0809327877641477e-9	-1.3534391344930825	0.012	0.26	2.0880378661240042e-5	Mdga1
1.1063321817914784e-9	1.620120403796225	0.827	0.48	2.137101875566599e-5	Hoxb2
1.1145346625416e-9	2.1503352059888554	0.53	0.04	2.1529466076316088e-5	Stx3
1.115382099489131e-9	-1.3412667792718962	0.155	0.56	2.1545836015831542e-5	Podxl
1.1349650523559573e-9	-1.125520029985903	0.018	0.28	2.1924119916360027e-5	Tmem136
1.178867476883341e-9	-1.6454269588266146	0.321	0.76	2.27721830509555e-5	Mtap
1.1827706643722694e-9	-0.7892212747653029	0.958	1	2.284758092367913e-5	C1qbp
1.1940220840812057e-9	1.7977280266482347	0.792	0.5	2.306492459819665e-5	Clic1
1.2263675878065612e-9	-0.864748031949508	0.006	0.24	2.3689742693659342e-5	Ccdc172
1.2456913194200382e-9	2.6430057031821965	0.512	0.02	2.4063019217236878e-5	Gm48893
1.2481915987135051e-9	2.1353969947529015	0.524	0.02	2.4111317112348777e-5	Marveld3
1.2605516909713545e-9	1.0579683764980896	0.982	0.92	2.4350077014493655e-5	Khdrbs3
1.3428793681173236e-9	1.3744206466952742	0.94	0.78	2.594040075392234e-5	Chga
1.3439435258231765e-9	-1.023524699431503	0.012	0.26	2.5960957088326302e-5	Fam135b
1.3856675782846615e-9	-1.641348044060864	0.083	0.44	2.6766940609724808e-5	Rarb
1.3872897893684565e-9	0.7866952128398867	0.976	0.56	2.6798276861230475e-5	Cyb5a
1.4245698826629019e-9	1.3072920043631175	0.917	0.56	2.7518416423399276e-5	Dnajc6
1.4530359965817435e-9	-1.2014999279409668	0.03	0.32	2.806829634596954e-5	Plppr3
1.457614160587118e-9	1.540978170832152	0.839	0.6	2.8156732740061358e-5	Lrig1
1.4978841624444828e-9	-1.3309487207048956	0.012	0.26	2.8934628365940075e-5	Stxbp6
1.5473286440687918e-9	-1.3895575366214583	0.69	0.92	2.9889747417476852e-5	Kif5c
1.6049115817893352e-9	-0.9039172129391391	0.923	0.98	3.1002077025424585e-5	Dynll1
1.7466968872231396e-9	-1.2754617224051117	0.06	0.4	3.374094377048939e-5	Rnd3
1.790126184456275e-9	-1.1626688682055044	0.238	0.7	3.457986750514186e-5	Mtr
1.8912864665644383e-9	-0.7910316296649483	0.887	0.98	3.653398067462526e-5	Bok
2.20001596775299e-9	-1.8560676982152007	0.5	0.86	4.249770844908451e-5	Klhl13
2.2139932909131173e-9	1.9139754476483795	0.649	0.18	4.2767708400568687e-5	Fgf13
2.227248939413169e-9	0.5072560590610755	1	1	4.302376776264419e-5	Atp5e
2.3162200068567504e-9	0.7205680354964004	0.994	0.98	4.474242187245185e-5	Atp6v1g1
2.350232423364247e-9	1.9628894901628335	0.613	0.16	4.539943972212716e-5	Krtcap3
2.3844558053308723e-9	1.9126007555594295	0.643	0.2	4.606053279157646e-5	Syne4
2.3941850901382668e-9	2.3033238850057174	0.5	0.02	4.62484733862009e-5	Fgd2
2.4354150327785926e-9	1.4782584026518362	0.833	0.58	4.704491218818407e-5	Syce2
2.5032861559160333e-9	-0.8312873549034099	0.036	0.34	4.835597867383001e-5	Shf
2.569131184067606e-9	1.4116519417746693	0.821	0.56	4.962790708263395e-5	Litaf
2.62977245464816e-9	-1.3395414146883848	0.089	0.46	5.0799314506438504e-5	Spink10
2.6450189369280227e-9	-1.4483313388154204	0.06	0.38	5.1093830804638614e-5	Fam184a
2.6704992603809752e-9	-0.8571889862288832	0.887	0.98	5.15860342127793e-5	Cfl2
2.8718016855272854e-9	1.44904795183695	0.827	0.6	5.547459315933057e-5	Limk2
2.956272851696709e-9	-1.8871349154630996	0.054	0.36	5.710632267622533e-5	AU020206
3.087552277801772e-9	-0.7390825554974894	0.946	1	5.964224735029683e-5	Cenpv
3.098851909158725e-9	2.3195713481545113	0.542	0.06	5.986052232921909e-5	Ablim1
3.100807976726697e-9	0.997605561967891	0.946	0.9	5.9898307686429606e-5	Fndc3a
3.256888303247598e-9	1.8694587954289783	0.613	0.12	6.291331135383385e-5	Adgrg1
3.319709483353286e-9	-0.8042597928619952	0	0.2	6.412682808993542e-5	Gm15691
3.319709483353286e-9	-0.840735695861694	0	0.2	6.412682808993542e-5	Slitrk1
3.319709483353286e-9	-0.8482285436406025	0	0.2	6.412682808993542e-5	Sncaip
3.319709483353286e-9	-1.3545661705034961	0	0.2	6.412682808993542e-5	Cdr1os
3.341012474344089e-9	-0.6692261428998716	0.988	1	6.453833796690477e-5	Cct3
3.394369369832315e-9	2.3586089940248853	0.476	0	6.556903311705083e-5	Gm16136
3.4798768198563775e-9	0.9344171222768142	0.982	0.76	6.722078052916564e-5	Cd24a
3.6099141958829026e-9	1.0665147823592807	0.988	0.96	6.973271252187003e-5	Nav2
3.612398722666727e-9	-2.322911645024324	0.095	0.44	6.978070612575316e-5	Ryr3
3.692439440806766e-9	-0.7920790861517045	0.905	0.98	7.132685267806429e-5	Fam162a
3.840748951127454e-9	-1.2255131065781812	1	1	7.419174748892904e-5	Ftl1
4.06349082051545e-9	-0.9451008102865244	0.863	1	7.849445217989694e-5	Kif1b
4.4478083715483276e-9	1.9714347049967698	0.565	0.1	8.591831431319904e-5	Il10rb
